,term,score
770,instand,4.932674137586854
771,priesterdienst,4.932674137586854
772,lotosblüten,4.932674137586854
773,mögetwerdet,4.932674137586854
774,stieres,4.932674137586854
775,vorbereitet,4.932674137586854
776,rötlicher,4.932674137586854
777,torgebäude,4.932674137586854
778,tore,4.932674137586854
779,gerichtshofs,4.932674137586854
780,rühmen,4.932674137586854
781,nachbarn,4.932674137586854
782,nachbarnangehörigen,4.932674137586854
783,fischen,4.932674137586854
784,gerichtshof,4.932674137586854
785,kartuschesehetep,4.932674137586854
786,flehend,4.932674137586854
787,nachlässig,4.932674137586854
788,gerichtshalle,4.932674137586854
789,zugunsten,4.932674137586854
790,tilge,4.932674137586854
791,tierfell,4.932674137586854
792,gerechter,4.932674137586854
793,anzusehen,4.932674137586854
794,liebenswürdiger,4.932674137586854
795,totenkult,4.932674137586854
796,kartuscheapophis,4.932674137586854
797,destilliert,4.932674137586854
798,sammelt,4.932674137586854
799,herden,4.932674137586854
800,klinge,4.932674137586854
801,lippe,4.932674137586854
802,formenbefähigen,4.932674137586854
803,hintern,4.932674137586854
804,festlegt,4.932674137586854
805,kleidern,4.932674137586854
806,antretenverrichten,4.932674137586854
807,verstopfen,4.932674137586854
808,bewässerungsbassin,4.932674137586854
809,festungen,4.932674137586854
810,heft,4.932674137586854
811,zukehrt,4.932674137586854
812,kartuschementuhotepkartusche,4.932674137586854
813,totenrede,4.932674137586854
814,totenopfergebet,4.932674137586854
815,ausführens,4.932674137586854
816,mutterleibes,4.932674137586854
817,früchtenkörnern,4.932674137586854
818,gelobten,4.932674137586854
819,geliebten,4.932674137586854
820,chaemwaset,4.932674137586854
821,schmalen,4.932674137586854
822,oberägyptische,4.932674137586854
823,richtens,4.932674137586854
824,illoyalität,4.932674137586854
825,ungerechter,4.932674137586854
826,überwiesen,4.932674137586854
827,angreifen,4.932674137586854
828,gelähmt,4.932674137586854
829,delta,4.932674137586854
830,bedrängen,4.932674137586854
831,kairsu,4.932674137586854
832,tötet,4.932674137586854
833,angreift,4.932674137586854
834,schläfst,4.932674137586854
835,bedenktvoraussieht,4.932674137586854
836,angriffslustigen,4.932674137586854
837,unheils,4.932674137586854
838,wohnungen,4.932674137586854
839,kurzen,4.932674137586854
840,beerdigt,4.932674137586854
841,thronbesteigung,4.932674137586854
842,glänzenden,4.932674137586854
843,herzgewaltigen,4.932674137586854
844,versorgt,4.932674137586854
845,schöpferische,4.932674137586854
846,armer,4.932674137586854
847,auftritt,4.932674137586854
848,erhabene,4.932674137586854
849,angekündigtprophezeit,4.932674137586854
850,erhellt,4.932674137586854
851,angeordnet,4.932674137586854
852,bu,4.932674137586854
853,sichert,4.932674137586854
854,befahlen,4.932674137586854
855,gingkam,4.932674137586854
856,angesehen,4.932674137586854
857,hergekommen,4.932674137586854
858,errichte,4.932674137586854
859,ausgepreßt,4.932674137586854
860,bedanke,4.932674137586854
861,personifizierung,4.932674137586854
862,pyramidenanlage,4.932674137586854
863,anknüpft,4.932674137586854
864,streite,4.932674137586854
865,beschreibungen,4.932674137586854
866,versorgter,4.932674137586854
867,erscheinungsfenster,4.932674137586854
868,ankommen,4.932674137586854
869,mumie,4.932674137586854
870,herumgeht,4.932674137586854
871,gewebe,4.932674137586854
872,tempelschlachthof,4.932674137586854
873,indemdamit,4.932674137586854
874,bay,4.932674137586854
875,tempelbezeichnung,4.932674137586854
876,friedhof,4.932674137586854
877,arbeiterschaft,4.932674137586854
878,losgehen,4.932674137586854
879,sechat,4.932674137586854
880,getreidegott,4.932674137586854
881,streitwagen,4.932674137586854
882,weißen,4.932674137586854
883,gemachten,4.932674137586854
884,erzittern,4.932674137586854
885,anhält,4.932674137586854
886,führt,4.85711762521867
887,salböl,4.85711762521867
888,abzuwehren,4.85711762521867
889,geliebt,4.85711762521867
890,hofstaat,4.85711762521867
891,täglichen,4.85711762521867
892,gerechtfertigten,4.85711762521867
893,indemweil,4.85711762521867
894,erhaben,4.85711762521867
895,füße,4.85711762521867
896,heiligen,4.85711762521867
897,meinung,4.85711762521867
898,brot,4.85711762521867
899,hände,4.85711762521867
900,zweiter,4.85711762521867
901,nahe,4.85711762521867
902,vollkommenheit,4.85711762521867
903,sesostris,4.85711762521867
904,kollegium,4.85711762521867
905,falken,4.85711762521867
906,frieden,4.85711762521867
907,los,4.85711762521867
908,liebe,4.85711762521867
909,abgaben,4.85711762521867
910,vorlesepriester,4.85711762521867
911,vergeltung,4.85711762521867
912,lieben,4.85711762521867
